OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,City,Neighborhood,Latitude,Longitude,YearBuilt,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),DefaultData,ComplianceStatus,BuildingAge,log_surface,Size_S,Size_M,Size_L,Size_XL,Size_XXL,surface_per_floor,Nhood_CENTRAL,Nhood_DELRIDGE,Nhood_DOWNTOWN,Nhood_EAST,Nhood_GREATER DUWAMISH,Nhood_LAKE UNION,Nhood_MAGNOLIA / QUEEN ANNE,Nhood_NORTH,Nhood_NORTHEAST,Nhood_NORTHWEST,Nhood_Other,Nhood_SOUTHEAST,Nhood_SOUTHWEST
25371,NonResidential,K-12 School,Epiphany School,1802 36TH AVE,Seattle,CENTRAL,47.61791,-122.28594,2009,2,0,28500,K-12 School,31100.0,1162561.125,1300765.5,False,Compliant,16,10.25769445336048,False,True,False,False,False,14250.0,True,False,False,False,False,False,False,False,False,False,False,False,False
25451,NonResidential,Restaurant,Yale Street Landing  and Ocean Alexander,1001 Fairview Ave N,Seattle,LAKE UNION,47.62902,-122.33173,1978,2,0,26519,Restaurant,13592.0,3717064.0,3717064.0,False,Compliant,47,10.185654444299798,False,True,False,False,False,13259.5,False,False,False,False,False,True,False,False,False,False,False,False,False
25457,NonResidential,Other,Art Marble 21,731 Westlake Ave N,Seattle,MAGNOLIA / QUEEN ANNE,47.62643,-122.33946,1921,2,0,26300,Other - Entertainment/Public Assembly,26300.0,3537841.5,3711173.0,False,Compliant,104,10.177362240256695,False,True,False,False,False,13150.0,False,False,False,False,False,False,True,False,False,False,False,False,False
25461,NonResidential,Restaurant,(ID25461) CHINA HARBOR RESTURANT & MARINA,2040 WESTLAKE AVE N,Seattle,LAKE UNION,47.63734,-122.33988,1962,2,0,34072,Restaurant,34072.0,6584966.5,7007726.0,False,Compliant,63,10.436260560784943,False,True,False,False,False,17036.0,False,False,False,False,False,True,False,False,False,False,False,False,False
25462,NonResidential,Small- and Mid-Sized Office,1848 Building,1848 Westlake Avenue North,Seattle,LAKE UNION,47.63614,-122.33982,1949,3,0,23355,Office,21915.0,840549.375,840549.375,False,Compliant,76,10.058609189403429,False,True,False,False,False,7785.0,False,False,False,False,False,True,False,False,False,False,False,False,False
25464,NonResidential,Small- and Mid-Sized Office,Waterworks Offices + Marina,1818 Westlake Ave N,Seattle,MAGNOLIA / QUEEN ANNE,47.63575,-122.33895,1965,4,0,30840,Office,29255.0,3542708.5,3840161.75,False,Compliant,60,10.336600252573104,False,True,False,False,False,7710.0,False,False,False,False,False,False,True,False,False,False,False,False,False
25471,NonResidential,Other,National Barricade Seattle,6518 Ravenna Ave NE,Seattle,NORTHEAST,47.67642,-122.3035,1946,1,0,20332,Other,20332.0,392683.6875,431857.6875,False,Compliant,79,9.920000460910341,False,True,False,False,False,20332.0,False,False,False,False,False,False,False,False,True,False,False,False,False
25513,NonResidential,Worship Facility,St. Therese Parish,3416 E. Marion,Seattle,CENTRAL,47.61118,-122.288,1900,1,0,21850,Worship Facility,21850.0,317794.4063,359962.5938,False,Compliant,125,9.992001966066868,False,True,False,False,False,21850.0,True,False,False,False,False,False,False,False,False,False,False,False,False
25522,NonResidential,Mixed Use Property,YouthCare,5401 26th Ave NE,Seattle,NORTHEAST,47.66827,-122.29978,1997,4,6985,25297,Multifamily Housing,12600.0,1391714.25,1500695.375,False,Compliant,28,10.138480620207487,False,True,False,False,False,6324.25,False,False,False,False,False,False,False,False,True,False,False,False,False
25528,NonResidential,Large Office,Waterfront Place,1011 Western Ave,Seattle,DOWNTOWN,47.60449,-122.33803,1983,13,83064,224493,Office,162422.0,9512829.0,9691704.0,False,Compliant,42,12.321604259749392,False,False,False,False,True,17268.69230769231,False,False,True,False,False,False,False,False,False,False,False,False,False
25537,NonResidential,Self-Storage Facility,FremontBridgeMini,319 Nickerson St,Seattle,MAGNOLIA / QUEEN ANNE,47.64633,-122.3508,1918,2,0,28309,Self-Storage Facility,28309.0,430308.9063,498364.9063,False,Compliant,107,10.250970378105945,False,True,False,False,False,14154.5,False,False,False,False,False,False,True,False,False,False,False,False,False
25540,NonResidential,Hotel,Pioneer Square Hotel,77 Yesler Way,Seattle,DOWNTOWN,47.60154,-122.3352,1914,4,0,45500,Hotel,45500.0,2799595.0,2934339.25,False,Compliant,111,10.725489582719506,False,True,False,False,False,11375.0,False,False,True,False,False,False,False,False,False,False,False,False,False
25541,NonResidential,Small- and Mid-Sized Office,The Maynard Building,119 1st Ave. S.,Seattle,DOWNTOWN,47.60106,-122.33458,1900,5,0,38376,Office,29258.0,2058532.875,2142457.5,False,Compliant,125,10.555213600795284,False,True,False,False,False,7675.2,False,False,True,False,False,False,False,False,False,False,False,False,False
25543,NonResidential,Small- and Mid-Sized Office,Gatzert/Schwabacher,103 1st Ave,Seattle,DOWNTOWN,47.60149,-122.33458,1900,4,0,42804,Office,24120.0,1544501.75,1598032.0,False,Compliant,125,10.664410197176586,False,True,False,False,False,10701.0,False,False,True,False,False,False,False,False,False,False,False,False,False
25546,NonResidential,Mixed Use Property,Compass Housing Alliance - Pioneer Square,210 Alaskan Way S / 77 S. Washington St,Seattle,DOWNTOWN,47.6005,-122.33514,2005,5,0,57600,Residence Hall/Dormitory,27600.0,6983736.0,7355579.0,False,Compliant,20,10.961295207644392,False,False,True,False,False,11520.0,False,False,True,False,False,False,False,False,False,False,False,False,False
25548,NonResidential,Small- and Mid-Sized Office,New England,319 1st Ave,Seattle,DOWNTOWN,47.60023,-122.33459,1900,4,0,33300,Office,26639.0,1287497.375,1355968.5,False,Compliant,125,10.413342705547674,False,True,False,False,False,8325.0,False,False,True,False,False,False,False,False,False,False,False,False,False
25554,NonResidential,Other,Alaskan Way,304 Alaskan Way S,Seattle,DOWNTOWN,47.59976,-122.33514,1900,3,0,22200,Other,22200.0,188745.7031,231847.0938,False,Compliant,125,10.007892611890918,False,True,False,False,False,7400.0,False,False,True,False,False,False,False,False,False,False,False,False,False
25563,NonResidential,Warehouse,Nautical Landing,2500 Westlake Ave N,Seattle,MAGNOLIA / QUEEN ANNE,47.64306,-122.34219,1968,2,0,29498,Non-Refrigerated Warehouse,19749.0,3768900.5,3930355.5,False,Compliant,57,10.292111643448266,False,True,False,False,False,14749.0,False,False,False,False,False,False,True,False,False,False,False,False,False
25567,NonResidential,Warehouse,1109 N NORTHLAKE WAY,1109 N NORTHLAKE WAY,Seattle,LAKE UNION,47.64793,-122.34358,1938,1,0,23050,Non-Refrigerated Warehouse,23050.0,466672.6875,486485.3125,False,Compliant,87,10.045464431431677,False,True,False,False,False,23050.0,False,False,False,False,False,True,False,False,False,False,False,False,False
25568,NonResidential,Small- and Mid-Sized Office,Talon Northlake LLC,1341 N Northlake Way,Seattle,LAKE UNION,47.64747,-122.34086,2008,4,0,48350,3168131.0,3280955.5,,,22.09,,17,10.786242183190828,False,True,False,False,False,12087.5,False,False,False,False,False,True,False,False,False,False,False,False,False
25572,NonResidential,Retail Store,PETCO,809 NE 45 STREET,Seattle,NORTHEAST,47.66097,-122.3192,1930,1,0,46059,Retail Store,46000.0,1582655.875,1656820.0,False,Compliant,95,10.737700173374677,False,True,False,False,False,46059.0,False,False,False,False,False,False,False,False,True,False,False,False,False
25635,NonResidential,Medical Office,Seattle Healing Arts,6300 9th Ave NE,Seattle,NORTHEAST,47.67437,-122.3181,1970,2,0,23595,Medical Office,23595.0,817409.625,823716.875,False,Compliant,55,10.068832485122966,False,True,False,False,False,11797.5,False,False,False,False,False,False,False,False,True,False,False,False,False
25657,NonResidential,Small- and Mid-Sized Office,Herman Blumenthal Building,122 South Jackson,Seattle,DOWNTOWN,47.59938,-122.33328,1900,3,0,28142,Office,28142.0,847097.8125,911154.125,False,Compliant,125,10.245053934794061,False,True,False,False,False,9380.666666666666,False,False,True,False,False,False,False,False,False,False,False,False,False
25658,NonResidential,Small- and Mid-Sized Office,The Occidental Building,311 Occidental Ave. S.,Seattle,DOWNTOWN,47.59954,-122.33327,1900,3,0,28760,Office,12314.0,2615973.5,2726126.75,False,Compliant,125,10.266775581745106,False,True,False,False,False,9586.666666666666,False,False,True,False,False,False,False,False,False,False,False,False,False
25659,NonResidential,Small- and Mid-Sized Office,Union Trust Building,119 S. Main Street,Seattle,DOWNTOWN,47.59979,-122.33318,1902,4,0,39030,Office,32001.0,713326.875,773324.6875,False,Compliant,123,10.572111481163375,False,True,False,False,False,9757.5,False,False,True,False,False,False,False,False,False,False,False,False,False
25661,NonResidential,Small- and Mid-Sized Office,Buttnick City Loan,206 1st Avenue South,Seattle,DOWNTOWN,47.60071,-122.33377,1909,3,0,47215,Office,23659.0,2092696.0,2136896.0,False,Compliant,116,10.76248809718272,False,True,False,False,False,15738.333333333334,False,False,True,False,False,False,False,False,False,False,False,False,False
25663,Nonresidential COS,Other,East Precinct,1519 12th Ave,Seattle,EAST,47.61492,-122.31728,1926,2,27000,34580,Other,36280.0,4199443.0,4489734.5,False,Compliant,99,10.451059677269122,False,True,False,False,False,17290.0,False,False,False,True,False,False,False,False,False,False,False,False,False
25664,NonResidential,Small- and Mid-Sized Office,Ballou Wright Building,1517 12th Ave,Seattle,EAST,47.61459,-122.31724,1917,3,0,30720,Office,29720.0,1288669.5,1361277.25,False,Compliant,108,10.332701738815134,False,True,False,False,False,10240.0,False,False,False,True,False,False,False,False,False,False,False,False,False
25666,NonResidential,Mixed Use Property,(ID25666) POST OPTIONS,1122 E PIKE ST,Seattle,EAST,47.61428,-122.31726,1916,2,0,20640,Retail Store,9750.0,412562.4063,412562.4063,False,Compliant,109,9.935034668034257,False,True,False,False,False,10320.0,False,False,False,True,False,False,False,False,False,False,False,False,False
25667,NonResidential,Mixed Use Property,Pike Building,1000 E Pike St,Seattle,EAST,47.61421,-122.3193,1912,2,0,34914,Retail Store,14983.0,1333289.625,1314474.5,False,Compliant,113,10.460671815280136,False,True,False,False,False,17457.0,False,False,False,True,False,False,False,False,False,False,False,False,False
25670,NonResidential,Small- and Mid-Sized Office,Legacy Pine Street,1535 11th Ave,Seattle,EAST,47.61508,-122.31845,1906,3,0,20897,Office,10228.0,964923.8125,1031474.188,False,Compliant,119,9.947408739594056,False,True,False,False,False,6965.666666666667,False,False,False,True,False,False,False,False,False,False,False,False,False
25671,NonResidential,Retail Store,Capital Hill,1525 11th Ave,Seattle,EAST,47.61478,-122.31847,1916,2,0,36940,Retail Store,36940.0,336745.4063,336745.4063,False,Compliant,109,10.517077324312647,False,True,False,False,False,18470.0,False,False,False,True,False,False,False,False,False,False,False,False,False
25672,NonResidential,Small- and Mid-Sized Office,Ten Sixteen East Pike Inc,1016 East Pike,Seattle,EAST,47.61435,-122.31859,1913,3,0,22866,Office,22866.0,1153690.125,1213909.875,False,Compliant,112,10.037450102199095,False,True,False,False,False,7622.0,False,False,False,True,False,False,False,False,False,False,False,False,False
25673,NonResidential,Retail Store,The Ford Building,1521 10th Ave,Seattle,EAST,47.61466,-122.31984,1920,1,0,30240,Retail Store,32205.0,1264626.875,1316900.75,False,Compliant,105,10.316953898529778,False,True,False,False,False,30240.0,False,False,False,True,False,False,False,False,False,False,False,False,False
25694,NonResidential,Other,W00342,801 NE 42ND,Seattle,NORTHEAST,47.65729,-122.31937,1962,2,0,28586,Other,27022.0,5078204.0,5078204.0,False,Compliant,63,10.260707348016298,False,True,False,False,False,14293.0,False,False,False,False,False,False,False,False,True,False,False,False,False
25709,NonResidential,Hotel,Weller & Second Associates,670 S. Weller Street,Seattle,DOWNTOWN,47.59766,-122.32394,1908,3,0,28800,Hotel,21600.0,4644346.0,4644346.0,False,Compliant,117,10.268165387743457,False,True,False,False,False,9600.0,False,False,True,False,False,False,False,False,False,False,False,False,False
25711,NonResidential,Restaurant,BUSH GARDEN - RESTURANT & LOUNGE,614 S MAYNARD AVE S,Seattle,DOWNTOWN,47.59697,-122.32474,1913,3,0,28800,899924.1875,935833.1875,,,29.21,,112,10.268165387743457,False,True,False,False,False,9600.0,False,False,True,False,False,False,False,False,False,False,False,False,False
25713,NonResidential,Small- and Mid-Sized Office,International Building,666 S. Dearborn St,Seattle,DOWNTOWN,47.59644,-122.32415,1979,3,0,35202,Office,24227.0,3605755.5,3605755.5,False,Compliant,46,10.468886585227278,False,True,False,False,False,11734.0,False,False,True,False,False,False,False,False,False,False,False,False,False
25737,NonResidential,Senior Care Community,FAERLAND TERRACE,1421 MINOR AVE,Seattle,EAST,47.61318,-122.32747,1969,6,26082,69035,Senior Care Community,69035.0,7202141.5,7437745.0,False,Compliant,56,11.142383386651293,False,False,True,False,False,11505.833333333334,False,False,False,True,False,False,False,False,False,False,False,False,False
25743,NonResidential,Worship Facility,(ID25743) FIRST COVENANT CHURCH,400 E PIKE ST,Seattle,EAST,47.61426,-122.32661,1910,2,0,24600,Worship Facility,24600.0,331059.5,347690.5938,False,Compliant,115,10.110542371500753,False,True,False,False,False,12300.0,False,False,False,True,False,False,False,False,False,False,False,False,False
25745,NonResidential,Worship Facility,Trinity Parish of Seattle,609 8th Ave,Seattle,EAST,47.60514,-122.32613,1900,1,0,48850,Worship Facility,28725.0,1063480.5,1259282.25,False,Compliant,125,10.796530128090472,False,True,False,False,False,48850.0,False,False,False,True,False,False,False,False,False,False,False,False,False
25772,NonResidential,Hospital,Park West Skilled Nursing,1703 California Ave SW,Seattle,SOUTHWEST,47.58767,-122.38672,1961,3,0,54863,Hospital (General Medical & Surgical),109726.0,2037720.625,2066851.25,False,Compliant,64,10.912612674702702,False,False,True,False,False,18287.666666666668,False,False,False,False,False,False,False,False,False,False,False,False,True
25839,NonResidential,Warehouse,J D OTT COMPANY (115 S Lucile St),115 S Lucile St,Seattle,GREATER DUWAMISH,47.55317,-122.33289,1964,1,0,25000,Non-Refrigerated Warehouse,13393.0,1989103.875,2044286.625,False,Compliant,61,10.12667110305036,False,True,False,False,False,25000.0,False,False,False,False,True,False,False,False,False,False,False,False,False
25842,NonResidential,Warehouse,115 Dawson,115 S Dawson St,Seattle,GREATER DUWAMISH,47.55544,-122.33294,1960,1,0,25000,Non-Refrigerated Warehouse,24000.0,287132.5,342696.3125,False,Compliant,65,10.12667110305036,False,True,False,False,False,25000.0,False,False,False,False,True,False,False,False,False,False,False,False,False
25844,NonResidential,Other,Washington machine Works,5201/5211 1st ave so.,Seattle,GREATER DUWAMISH,47.55523,-122.33448,1927,1,0,22622,Manufacturing/Industrial Plant,23000.0,774075.6875,872014.3125,False,Compliant,98,10.026722366870757,False,True,False,False,False,22622.0,False,False,False,False,True,False,False,False,False,False,False,False,False
25847,NonResidential,Small- and Mid-Sized Office,Pine Building,400 East Pine Street,Seattle,EAST,47.61543,-122.32657,1917,3,0,27544,Office,22365.0,1031667.5,1092060.75,False,Compliant,108,10.223576309906816,False,True,False,False,False,9181.333333333334,False,False,False,True,False,False,False,False,False,False,False,False,False
25886,NonResidential,Small- and Mid-Sized Office,H2125 - Western Triangle,2125 Western Avenue,Seattle,DOWNTOWN,47.61161,-122.34592,1989,7,0,47415,Office,25884.0,1478979.25,1552850.625,False,Compliant,36,10.766715003467674,False,True,False,False,False,6773.571428571428,False,False,True,False,False,False,False,False,False,False,False,False,False
25907,NonResidential,Other,Swedish Cultural Center,1920 Dexter Ave N,Seattle,MAGNOLIA / QUEEN ANNE,47.63644,-122.34218,1961,3,0,22960,Other - Entertainment/Public Assembly,22960.0,2266983.0,2447325.5,False,Compliant,64,10.041552403492023,False,True,False,False,False,7653.333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False
25932,NonResidential,Mixed Use Property,SPBS LLC,5424 Sand Point Way NE,Seattle,NORTHEAST,47.66816,-122.27706,1948,1,0,22778,Retail Store,21194.0,2470566.0,2675057.75,False,Compliant,77,10.033594337881343,False,True,False,False,False,22778.0,False,False,False,False,False,False,False,False,True,False,False,False,False
25935,NonResidential,Worship Facility,Philadelphia church,7704 24th Ave NW,Seattle,BALLARD,47.68517,-122.38733,1956,2,0,21562,Worship Facility,21052.0,866806.0,1000251.875,False,Compliant,69,9.978734161910666,False,True,False,False,False,10781.0,False,False,False,False,False,False,False,False,False,False,False,False,False
25954,NonResidential,Other,MLK Community Center,3201 E Republican,Seattle,CENTRAL,47.62322,-122.29006,1959,1,0,25753,Other - Entertainment/Public Assembly,25753.0,1378130.25,1612521.0,False,Compliant,66,10.15634523383373,False,True,False,False,False,25753.0,True,False,False,False,False,False,False,False,False,False,False,False,False
25965,NonResidential,Senior Care Community,Park Shore Senior Living,1630 43rd Ave. E.,Seattle,EAST,47.63429,-122.27652,1963,16,0,153312,Senior Care Community,148590.0,20628680.0,22092840.0,False,Compliant,62,11.940236862308206,False,False,False,True,False,9582.0,False,False,False,True,False,False,False,False,False,False,False,False,False
25992,NonResidential,Mixed Use Property,2201 / Enso Condominiums - SEDO,2201 9th Ave. / 820 Blanchard St.,Seattle,DOWNTOWN,47.61811,-122.33908,2009,19,201857,1004813,Office,319361.0,27684480.0,27917688.0,False,Compliant,16,13.820313007720026,False,False,False,False,True,52884.89473684211,False,False,True,False,False,False,False,False,False,False,False,False,False
26002,NonResidential,Worship Facility,IGLESIA NI CRISTO,7100 42ND AVENUE SOUTH,Seattle,SOUTHEAST,47.53857,-122.28026,1968,1,0,24200,Worship Facility,24200.0,826488.6875,900697.125,False,Compliant,57,10.094149233605084,False,True,False,False,False,24200.0,False,False,False,False,False,False,False,False,False,False,False,True,False
26017,NonResidential,Residence Hall,Aloha Inn,1911 Aurora Ave N,Seattle,MAGNOLIA / QUEEN ANNE,47.63651,-122.34418,1981,4,2211,21302,Residence Hall/Dormitory,15200.0,1740568.25,1778251.875,False,Compliant,44,9.966603186850204,False,True,False,False,False,5325.5,False,False,False,False,False,False,True,False,False,False,False,False,False
26040,NonResidential,Self-Storage Facility,Stor-More Self Storage,2850 SW Yancy Street,Seattle,DELRIDGE,47.56785,-122.37039,1994,3,0,66610,Self-Storage Facility,66720.0,640377.0,742571.5,False,Compliant,31,11.106625008055381,False,False,True,False,False,22203.333333333332,False,True,False,False,False,False,False,False,False,False,False,False,False
26233,NonResidential,Other,Cascade Designs Inc. Chamonix S,130 S Dakota,Seattle,GREATER DUWAMISH,47.56774,-122.33289,1950,1,0,36000,Other,34000.0,3646053.75,3823703.75,False,Compliant,75,10.491301994830229,False,True,False,False,False,36000.0,False,False,False,False,True,False,False,False,False,False,False,False,False
26098,NonResidential,K-12 School,Christ the King Middle School,421 N. 117th,Seattle,NORTHWEST,47.71387,-122.3535,1938,2,0,23222,K-12 School,15006.0,1219863.125,1331981.25,False,Compliant,87,10.052898445872824,False,True,False,False,False,11611.0,False,False,False,False,False,False,False,False,False,True,False,False,False
26115,NonResidential,Mixed Use Property,Greenus Building,500 E Pike St,Seattle,EAST,47.61426,-122.3253,1924,2,0,24476,Fitness Center/Health Club/Gym,7501.0,2662054.25,2800725.0,False,Compliant,101,10.10548918009691,False,True,False,False,False,12238.0,False,False,False,True,False,False,False,False,False,False,False,False,False
26119,NonResidential,Retail Store,517 E Pike St Building,517 E Pike St   Upper Level,Seattle,EAST,47.61386,-122.32481,1910,2,0,24750,Retail Store,19240.0,782343.8125,906960.625,False,Compliant,115,10.11662117122102,False,True,False,False,False,12375.0,False,False,False,True,False,False,False,False,False,False,False,False,False
26125,NonResidential,K-12 School,Northwest School,1415 Summit Avenue,Seattle,EAST,47.61339,-122.32594,1904,3,0,60000,K-12 School,48783.0,3625407.5,3928621.25,False,Compliant,121,11.002116507732017,False,False,True,False,False,20000.0,False,False,False,True,False,False,False,False,False,False,False,False,False
26126,NonResidential,Other,(ID26126) THE SUMMIT,420 E PIKE ST,Seattle,EAST,47.61449,-122.32592,1954,2,0,46560,Other - Entertainment/Public Assembly,46560.0,690557.6875,734550.6875,False,Compliant,71,10.748518559837908,False,True,False,False,False,23280.0,False,False,False,True,False,False,False,False,False,False,False,False,False
26139,NonResidential,Other,Salal Credit Union,1515 Dexter Ave. N.,Seattle,MAGNOLIA / QUEEN ANNE,47.63303,-122.34268,1980,3,0,30408,Bank Branch,25000.0,1440554.25,1469861.875,False,Compliant,45,10.32249389621096,False,True,False,False,False,10136.0,False,False,False,False,False,False,True,False,False,False,False,False,False
26146,NonResidential,Small- and Mid-Sized Office,McHugh,1725 Westlake Ave. N,Seattle,MAGNOLIA / QUEEN ANNE,47.63439,-122.34078,1920,3,0,30109,Office,28400.0,1465795.75,1589657.75,False,Compliant,105,10.312612621475779,False,True,False,False,False,10036.333333333334,False,False,False,False,False,False,True,False,False,False,False,False,False
26154,NonResidential,Small- and Mid-Sized Office,Queen Anne Evangelical Lutheran Church,2400 8th Ave W,Seattle,MAGNOLIA / QUEEN ANNE,47.63985,-122.36712,1960,2,0,25481,Office,25481.0,917100.3125,1052797.5,False,Compliant,65,10.145727599541326,False,True,False,False,False,12740.5,False,False,False,False,False,False,True,False,False,False,False,False,False
26157,NonResidential,Senior Care Community,Caroline Kline Galland Home,7500 Seward Park Ave S,Seattle,SOUTHEAST,47.53515,-122.26556,1967,1,0,141297,Senior Care Community,141297.0,19423344.0,20378838.0,False,Compliant,58,11.858626414290775,False,False,False,True,False,141297.0,False,False,False,False,False,False,False,False,False,False,False,True,False
26183,NonResidential,Small- and Mid-Sized Office,Supply Laundry Building,1265 Republican St.,Seattle,LAKE UNION,47.62298,-122.33082,1912,2,0,27788,Office,32610.0,2119806.25,2127889.25,False,Compliant,113,10.232395537922137,False,True,False,False,False,13894.0,False,False,False,False,False,True,False,False,False,False,False,False,False
26218,NonResidential,Hotel,Comfort Inn and Suites,13700 Aurora Ave. N.,Seattle,NORTHWEST,47.729,-122.34473,1990,4,8584,33120,Hotel,41704.0,1943899.25,1974631.125,False,Compliant,35,10.407922801280105,False,True,False,False,False,8280.0,False,False,False,False,False,False,False,False,False,True,False,False,False
26235,NonResidential,Warehouse,101 S. Dakota,101 S. Dakota,Seattle,GREATER DUWAMISH,47.56683,-122.33358,1941,2,0,22324,Non-Refrigerated Warehouse,21000.0,588856.125,723060.1875,False,Compliant,84,10.0134624057447,False,True,False,False,False,11162.0,False,False,False,False,True,False,False,False,False,False,False,False,False
26236,NonResidential,Other,4130 1st Ave,4130 1st Ave South,Seattle,GREATER DUWAMISH,47.5661,-122.33358,1946,2,0,31360,Other - Entertainment/Public Assembly,32000.0,1725108.25,1886366.625,False,Compliant,79,10.353320361711043,False,True,False,False,False,15680.0,False,False,False,False,True,False,False,False,False,False,False,False,False
26237,NonResidential,Mixed Use Property,Daniel Smith Inc,4150 1st Avenue South,Seattle,GREATER DUWAMISH,47.56555,-122.33362,1947,1,0,30496,Retail Store,14344.0,1992158.25,2217613.5,False,Compliant,78,10.32538359710204,False,True,False,False,False,30496.0,False,False,False,False,True,False,False,False,False,False,False,False,False
26254,NonResidential,Small- and Mid-Sized Office,1605 Boylston,610 E Pine Street,Seattle,EAST,47.61545,-122.3238,1922,3,0,27600,Office,13175.0,1072151.375,1103795.25,False,Compliant,103,10.225607282932941,False,True,False,False,False,9200.0,False,False,False,True,False,False,False,False,False,False,False,False,False
26289,NonResidential,Senior Care Community,Columbia Lutheran Home,4700 Phinney Avenue North,Seattle,Northwest,47.66312,-122.35311,1961,2,0,55974,Senior Care Community,56000.0,6135173.0,6412428.0,False,Compliant,64,10.932660441466956,False,False,True,False,False,27987.0,False,False,False,False,False,False,False,False,False,False,True,False,False
26324,NonResidential,Senior Care Community,Saint Anne Nursing and Rehab Center,3540 NE 110th St,Seattle,NORTH,47.70883,-122.28887,1954,1,0,22583,Senior Care Community,22583.0,1981360.0,2123591.75,False,Compliant,71,10.024996969933325,False,True,False,False,False,22583.0,False,False,False,False,False,False,False,True,False,False,False,False,False
26331,NonResidential,Small- and Mid-Sized Office,Solid Ground,1501 N. 45th ST.,Seattle,LAKE UNION,47.66117,-122.3391,1997,3,7358,24328,Office,25927.0,2305643.5,2305643.5,False,Compliant,28,10.099424333412122,False,True,False,False,False,8109.333333333333,False,False,False,False,False,True,False,False,False,False,False,False,False
26348,NonResidential,Small- and Mid-Sized Office,Lake Union Place,1914 N 34th Street,Seattle,LAKE UNION,47.6483,-122.33438,1981,3,6034,20660,Office,24914.0,720170.6875,735909.0,False,Compliant,44,9.936003144212808,False,True,False,False,False,6886.666666666667,False,False,False,False,False,True,False,False,False,False,False,False,False
26359,NonResidential,Warehouse,Hansen Bros.,10750 Aurora Ave N,Seattle,NORTHWEST,47.70833,-122.34429,1972,1,0,29400,Non-Refrigerated Warehouse,25000.0,227509.5,227509.5,False,Compliant,53,10.288783966353765,False,True,False,False,False,29400.0,False,False,False,False,False,False,False,False,False,True,False,False,False
26379,NonResidential,Hotel,Georgetown Inn,6100 Corson Ave South,Seattle,GREATER DUWAMISH,47.54774,-122.32091,1992,3,0,22452,Hotel,22452.0,1244150.0,1269576.0,False,Compliant,33,10.019179514532201,False,True,False,False,False,7484.0,False,False,False,False,True,False,False,False,False,False,False,False,False
26392,NonResidential,Other,192741-University,4500 University Way Ne,Seattle,NORTHEAST,47.66148,-122.31279,1912,2,0,25767,Bank Branch,17434.0,1581352.75,1620383.625,False,Compliant,113,10.156888691011035,False,True,False,False,False,12883.5,False,False,False,False,False,False,False,False,True,False,False,False,False
26393,NonResidential,Retail Store,4518 University,4518 University Way NE,Seattle,NORTHEAST,47.66188,-122.31279,1953,4,0,33910,Retail Store,14585.0,1822834.25,1904055.75,False,Compliant,72,10.431494724510879,False,True,False,False,False,8477.5,False,False,False,False,False,False,False,False,True,False,False,False,False
26396,NonResidential,Worship Facility,University Christian Church,4731 15TH AVE. NE,Seattle,NORTHEAST,47.6645,-122.31224,1927,2,0,78401,Worship Facility,62400.0,2462408.25,2846592.0,False,Compliant,98,11.2696047162172,False,False,True,False,False,39200.5,False,False,False,False,False,False,False,False,True,False,False,False,False
26460,NonResidential,Warehouse,Mariner Square LLC,1900 N Northlake Way,Seattle,LAKE UNION,47.64748,-122.33435,1979,2,0,78716,Non-Refrigerated Warehouse,41275.0,4103800.75,4311327.5,False,Compliant,46,11.273614421243842,False,False,True,False,False,39358.0,False,False,False,False,False,True,False,False,False,False,False,False,False
26465,NonResidential,K-12 School,St. Benedict School,4811 Wallingford Ave. N.,Seattle,LAKE UNION,47.66389,-122.33692,1910,2,0,33300,K-12 School,30740.0,1594733.625,1903636.375,False,Compliant,115,10.413342705547674,False,True,False,False,False,16650.0,False,False,False,False,False,True,False,False,False,False,False,False,False
26528,NonResidential,Small- and Mid-Sized Office,4701 University Way Bldg,4701 University Way NE,Seattle,NORTHEAST,47.66345,-122.3134,1957,1,7004,20962,Office,20962.0,1100499.75,1181649.25,False,Compliant,68,9.950514257963883,False,True,False,False,False,20962.0,False,False,False,False,False,False,False,False,True,False,False,False,False
26529,NonResidential,Supermarket / Grocery Store,Safeway 3091 - Brooklyn Ave,4732 Brooklyn Ave NE,Seattle,NORTHEAST,47.66429,-122.31389,1950,1,0,26226,Supermarket/Grocery Store,25828.0,7588060.5,7798479.5,False,Compliant,75,10.174544693464336,False,True,False,False,False,26226.0,False,False,False,False,False,False,False,False,True,False,False,False,False
26535,NonResidential,Mixed Use Property,2967-University District,1300 N.E. 45Th Street,Seattle,NORTHEAST,47.6616,-122.31393,1976,2,15755,19193,Bank Branch,19183.0,1159807.125,1223177.375,False,Compliant,49,9.862353009177573,True,False,False,False,False,9596.5,False,False,False,False,False,False,False,False,True,False,False,False,False
26587,NonResidential,Small- and Mid-Sized Office,1600 Fairview,1600 Fairview Ave E,Seattle,LAKE UNION,47.6342,-122.32661,1998,3,9999,27640,Office,20434.0,6197824.5,6197824.5,False,Compliant,27,10.227055456677219,False,True,False,False,False,9213.333333333334,False,False,False,False,False,True,False,False,False,False,False,False,False
